0.000|75
0.333|75
0.380|75
0.411|75
0.452|75
0.487|75
0.525|75
0.570|75
0.597|75
0.644|75
0.677|75
0.717|75
0.751|75
0.794|75
0.828|75
0.865|75
0.912|75
0.946|75
0.990|75
1.037|75
1.074|75
1.130|75
1.171|75
1.214|75
1.258|75
1.297|75
1.339|75
1.387|75
1.424|75
1.465|75
1.509|75
1.545|75
1.591|75
1.629|75
1.671|75
1.717|75
1.750|75
1.793|75
1.828|75
1.865|100
1.907|100
1.936|100
1.978|75
2.009|75
2.050|75
2.084|75
2.125|75
2.170|75
2.200|75
2.243|75
2.276|75
2.316|75
2.351|75
2.394|75
2.435|75
2.467|75
2.513|75
2.546|75
2.589|75
2.626|75
2.665|75
2.704|75
2.747|75
2.780|75
2.822|75
2.857|75
2.901|75
2.946|75
2.982|75
3.027|75
3.062|75
3.102|75
3.144|75
3.177|75
3.226|75
3.264|75
3.305|75
3.346|75
3.378|75
3.421|75
3.456|75
3.498|75
3.542|75
3.574|75
3.618|75
3.654|75
3.697|75
3.744|75
3.777|75
3.822|75
3.857|75
3.899|75
3.943|75
3.977|75
4.028|75
4.069|75
4.113|75
4.161|75
4.200|75
4.240|75
4.285|75
4.349|75
4.395|75
4.443|75
4.488|75
4.531|75
4.575|75
4.611|75
4.655|75
4.696|75
4.731|75
4.775|75
4.808|75
4.858|75
4.903|75
4.953|75
4.998|75
5.048|75
5.092|75
5.147|75
5.200|75
5.245|75
5.299|75
5.345|75
5.400|75
5.451|75
5.493|75
5.543|75
5.596|75
5.640|75
5.688|75
5.735|100
5.787|100
5.832|100
5.875|100
5.927|100
5.971|100
6.019|100
6.069|100
6.117|100
6.163|100
6.207|100
6.257|100
6.310|100
6.353|100
6.401|100
6.453|100
6.498|100
6.544|100
6.596|100
6.640|100
6.685|100
6.734|100
6.784|100
6.828|100
6.875|100
6.926|100
6.973|100
7.027|100
7.074|100
7.121|100
7.162|100
7.214|100
7.264|100
7.310|100
7.359|100
7.417|100
7.467|100
7.522|100
7.568|100
7.617|100
7.672|100
7.722|100
7.767|100
7.822|100
7.870|100
7.916|75
7.965|75
8.004|75
8.045|75
8.089|75
8.126|75
8.171|75
8.213|75
8.275|75
8.318|75
8.361|75
8.403|100
8.437|100
8.480|100
8.515|100
8.560|75
8.606|75
8.642|75
8.686|75
8.720|75
8.769|75
8.814|75
8.848|75
8.892|75
8.928|75
8.973|75
9.019|75
9.056|75
9.101|75
9.150|75
9.184|75
9.229|75
9.270|75
9.311|75
9.360|75
9.398|75
9.437|75
9.482|75
9.518|75
9.567|75
9.615|75
9.647|75
9.693|75
9.731|75
9.775|75
9.826|75
9.862|75
9.902|75
9.949|75
9.985|75
10.031|75
10.078|75
10.111|75
10.158|75
10.196|75
10.240|75
10.287|75
10.323|75
10.369|75
10.416|75
10.451|75
10.497|75
10.534|75
10.577|75
10.627|75
10.668|75
10.711|75
10.755|75
10.795|75
10.838|75
10.893|75
10.927|75
10.973|75
11.022|75
11.062|75
11.107|75
11.152|75
11.188|75
11.230|75
11.277|75
11.311|75
11.359|75
11.395|75
11.450|75
11.498|75
11.538|75
11.582|75
11.629|75
11.667|75
11.710|75
11.756|75
11.795|75
11.836|75
11.882|75
11.918|75
11.965|75
12.006|75
12.060|75
12.106|75
12.154|75
12.219|75
12.267|75
12.307|75
12.352|75
12.389|75
12.434|75
12.522|75
12.567|75
12.618|75
12.654|75
12.700|75
12.749|75
12.783|75
12.827|75
12.864|75
12.907|75
12.954|75
12.991|75
13.030|75
13.072|75
13.107|75
13.155|75
13.193|75
13.237|75
13.280|75
13.315|75
13.363|75
13.402|75
13.445|75
13.491|75
13.526|75
13.568|75
13.618|75
13.654|75
13.703|75
13.751|75
13.788|75
13.834|75
13.885|75
13.922|75
13.965|75
14.011|75
14.046|75
14.095|75
14.132|75
14.182|75
14.254|75
14.300|75
14.342|75
14.386|75
14.435|75
14.484|75
14.526|75
14.574|75
14.631|75
14.673|75
14.718|75
14.761|75
14.812|75
14.847|75
14.896|75
14.937|75
14.989|75
15.047|75
15.094|75
15.134|75
15.178|75
15.227|75
15.266|75
15.315|50
15.400|50
15.446|50
15.494|50
15.535|25
15.584|25
15.628|25
15.666|25
15.710|25
15.763|25
15.806|25
15.850|25
15.895|25
15.933|25
15.974|25
16.024|25
16.063|25
16.141|25
16.188|25
16.233|25
16.276|25
16.319|25
16.365|25
16.411|25
16.443|50
16.490|50
16.526|50
16.568|50
16.617|50
16.658|50
16.702|50
16.753|50
16.791|75
16.836|75
16.882|75
16.919|75
16.982|75
17.032|75
17.092|75
17.138|75
17.182|75
17.229|75
17.269|75
17.313|75
17.363|75
17.403|75
17.450|75
17.497|75
17.546|75
17.586|75
17.635|75
17.680|75
17.726|75
17.767|75
17.814|75
17.861|75
17.904|75
17.984|75
18.029|75
18.072|75
18.119|75
18.156|75
18.200|75
18.248|75
18.285|75
18.334|75
18.377|75
18.421|75
18.468|75
18.517|75
18.555|75
18.598|75
18.643|75
18.679|75
18.725|75
18.762|75
18.807|75
18.852|75
18.891|75
18.938|75
18.988|75
19.031|75
19.076|75
19.126|75
19.163|75
19.213|75
19.257|100
19.302|100
19.349|100
19.388|100
19.433|100
19.480|100
19.517|100
19.567|75
19.612|75
19.657|75
19.703|75
19.747|75
19.780|75
19.828|75
19.864|75
19.909|75
19.956|75
20.019|75
20.066|75
20.117|75
20.165|75
20.210|75
20.257|75
20.297|75
20.339|75
20.387|75
20.422|75
20.467|75
20.506|100
20.549|100
20.596|100
20.634|100
20.679|100
20.727|100
20.767|100
20.813|100
20.858|100
20.892|100
20.938|100
20.986|100
21.022|100
21.072|75
21.119|75
21.153|75
21.200|75
21.242|75
21.287|75
21.335|75
21.378|75
21.424|75
21.469|75
21.518|75
21.557|75
21.600|75
21.648|75
21.684|75
21.729|75
21.767|75
21.815|75
21.866|75
21.908|75
21.952|50
21.998|50
22.037|75
22.080|100
22.128|100
22.166|75
22.213|75
22.260|75
22.302|75
22.349|75
22.399|75
22.442|75
22.487|75
22.537|75
22.577|75
22.629|75
22.675|75
22.730|75
22.772|75
22.818|75
22.865|75
22.907|75
22.952|75
23.009|75
23.059|75
23.100|75
23.145|75
23.192|75
23.229|75
23.277|75
23.324|75
23.364|75
23.408|75
23.454|75
23.489|75
23.535|75
23.583|75
23.622|75
23.674|75
23.722|75
23.760|75
23.803|75
23.849|75
23.884|75
23.928|75
23.965|75
24.012|75
24.090|75
24.139|75
24.184|75
24.237|75
24.279|75
24.321|75
24.365|75
24.402|75
24.446|75
24.493|75
24.531|75
24.576|75
24.621|75
24.661|75
24.708|75
24.763|75
24.805|75
24.848|75
24.894|75
24.935|75
24.979|75
25.026|75
25.068|75
25.113|75
25.159|75
25.200|75
25.245|75
25.294|75
25.332|75
25.378|75
25.421|75
25.459|75
25.503|75
25.547|75
25.582|75
25.629|75
25.666|75
25.710|75
25.760|75
25.799|75
25.841|75
25.887|75
25.924|75
25.975|75
26.026|75
26.174|75
26.227|75
26.274|75
26.314|100
26.358|100
26.401|100
26.447|100
26.497|100
26.540|100
26.585|100
26.631|75
26.672|75
26.715|75
26.760|75
26.801|75
26.848|75
26.895|75
26.935|75
26.976|75
27.021|75
27.062|75
27.105|75
27.151|75
27.187|75
27.231|75
27.270|75
27.314|75
27.360|75
27.399|100
27.447|100
27.493|100
27.531|100
27.578|100
27.627|100
27.670|100
27.723|100
27.775|100
27.822|100
27.864|100
27.908|100
27.958|100
28.002|100
28.046|100
28.098|100
28.165|100
28.211|100
28.247|75
28.291|75
28.328|75
28.370|75
28.416|75
28.452|75
28.495|75
28.533|75
28.572|75
28.616|75
28.655|75
28.697|75
28.737|75
28.777|75
28.825|75
28.866|75
28.913|75
28.963|75
29.005|75
29.049|75
29.100|75
29.140|75
29.189|75
29.238|75
29.280|75
29.325|75
29.372|75
29.416|75
29.463|75
29.511|75
29.559|75
29.599|75
29.642|75
29.691|75
29.732|75
29.776|75
29.824|75
29.866|75
29.912|75
29.960|75
30.001|75
30.045|75
30.092|75
30.132|75
30.173|75
30.221|75
30.257|75
30.299|75
30.339|75
30.380|75
30.430|75
30.478|75
30.530|75
30.573|75
30.615|75
30.650|75
30.692|75
30.729|75
30.771|75
30.817|75
30.855|75
30.900|75
30.940|75
30.978|75
31.025|75
31.065|75
31.105|75
31.151|75
31.192|75
31.233|75
31.278|75
31.315|75
31.362|75
31.401|75
31.445|75
31.492|75
31.532|75
31.574|75
31.617|75
31.657|75
31.701|75
31.745|75
31.787|75
31.831|75
31.867|75
31.907|75
31.952|75
31.990|75
32.032|75
32.072|75
32.114|75
32.203|75
32.299|75
32.383|75
32.472|75
32.521|75
32.564|75
32.605|75
32.651|75
32.686|75
32.730|75
32.770|75
32.819|75
32.863|75
32.904|75
32.946|75
32.991|75
33.027|75
33.073|75
33.112|75
33.151|75
33.195|75
33.233|75
33.277|75
33.331|75
33.379|100
33.433|100
33.485|100
33.541|100
33.582|100
33.624|100
33.668|100
33.707|75
33.747|75
33.792|75
33.826|75
33.869|75
33.916|75
33.954|75
34.001|75
34.042|75
34.084|75
34.126|75
34.163|75
34.206|75
34.249|75
34.286|75
34.328|75
34.366|75
34.409|75
34.456|75
34.499|75
34.543|75
34.590|75
34.631|75
34.672|75
34.719|75
34.751|50
34.794|50
34.830|50
34.872|50
34.919|50
34.956|50
35.002|50
35.045|50
35.090|50
35.138|50
35.179|50
35.219|50
35.265|50
35.302|25
35.344|50
35.391|25
35.427|25
35.473|25
35.522|25
35.558|25
35.604|25
35.646|25
35.690|25
35.739|25
35.781|25
35.821|50
35.864|50
35.905|50
35.944|50
35.990|50
36.026|50
36.071|50
36.114|50
36.154|50
36.197|50
36.237|75
36.284|75
36.359|75
36.409|75
36.452|75
36.500|75
36.543|75
36.586|75
36.632|75
36.672|75
36.713|75
36.759|75
36.798|75
36.843|75
36.887|75
36.921|75
36.969|75
37.008|75
37.050|75
37.096|75
37.135|75
37.175|75
37.221|75
37.256|75
37.299|75
37.334|75
37.373|75
37.420|75
37.465|75
37.511|75
37.559|75
37.599|75
37.643|75
37.689|75
37.726|75
37.769|75
37.807|75
37.847|75
37.894|75
37.932|75
37.978|75
38.026|75
38.063|75
38.109|75
38.158|75
38.198|75
38.242|75
38.288|75
38.322|75
38.368|75
38.407|75
38.450|75
38.500|75
38.545|75
38.590|75
38.642|75
38.681|75
38.720|75
38.766|75
38.807|75
38.848|75
38.896|75
38.938|75
38.978|75
39.021|75
39.058|75
39.100|75
39.139|75
39.178|75
39.223|75
39.258|75
39.302|75
39.342|75
39.379|75
39.425|75
39.461|75
39.508|75
39.554|75
39.590|75
39.634|75
39.670|75
39.711|75
39.756|75
39.794|75
39.839|75
39.878|75
39.917|75
39.961|75
40.001|75
40.041|75
40.086|75
40.125|75
40.172|75
40.216|75
40.259|75
40.293|75
40.364|75
40.415|75
40.458|75
40.506|75
40.547|75
40.592|75
40.637|75
40.675|75
40.715|75
40.759|75
40.795|75
40.839|75
40.881|75
40.917|75
40.960|75
40.996|75
41.040|75
41.082|75
41.117|75
41.158|75
41.195|75
41.238|75
41.276|75
41.316|75
41.359|75
41.395|75
41.435|75
41.479|75
41.523|75
41.568|75
41.607|75
41.649|75
41.696|75
41.738|75
41.785|75
41.833|75
41.871|75
41.915|75
41.963|75
42.002|75
42.043|100
42.088|75
42.124|75
42.175|75
42.213|75
42.253|75
42.298|75
42.335|75
42.380|100
42.423|100
42.462|100
42.507|100
42.549|100
42.580|100
42.625|100
42.660|100
42.711|100
42.757|100
42.797|100
42.840|100
42.887|100
42.921|100
42.960|100
42.996|100
43.038|100
43.082|100
43.117|100
43.160|100
43.194|100
43.236|100
43.275|100
43.316|100
43.362|100
43.403|100
43.441|100
43.486|100
43.524|100
43.567|100
43.604|100
43.645|100
43.691|100
43.730|100
43.778|100
43.826|100
43.868|100
43.911|100
43.957|100
43.994|100
44.035|100
44.080|100
44.113|75
44.158|75
44.194|75
44.239|75
44.277|75
44.317|75
44.390|75
44.437|75
44.481|75
44.529|75
44.566|75
44.610|75
44.652|75
44.686|75
44.732|75
44.773|75
44.821|75
44.866|75
44.923|75
44.971|75
45.014|75
45.061|75
45.098|75
45.138|75
45.183|75
45.218|75
45.264|75
45.302|75
45.342|75
45.386|75
45.422|75
45.467|75
45.504|75
45.548|75
45.595|75
45.632|75
45.677|75
45.719|75
45.753|75
45.799|75
45.846|75
45.887|75
45.933|75
45.969|75
46.010|75
46.055|75
46.091|75
46.138|75
46.184|75
46.229|75
46.273|100
46.319|100
46.358|100
46.400|100
46.439|100
46.480|100
46.527|100
46.565|100
46.610|100
46.656|100
46.695|100
46.738|100
46.788|100
46.823|100
46.869|100
46.908|100
46.949|100
46.995|75
47.028|75
47.075|75
47.117|75
47.153|75
47.196|75
47.234|75
47.277|75
47.324|75
47.361|75
47.409|75
47.451|75
47.487|75
47.532|75
47.565|75
47.608|75
47.652|75
47.687|75
47.732|75
47.768|75
47.811|75
47.863|75
47.906|75
47.960|75
48.006|75
48.049|75
48.089|75
48.133|75
48.171|75
48.212|75
48.259|75
48.293|75
48.334|75
48.400|75
48.448|75
48.489|75
48.536|75
48.573|75
48.618|75
48.662|75
48.698|75
48.738|75
48.783|75
48.823|75
48.869|75
48.910|75
48.955|75
49.001|75
49.044|75
49.083|75
49.131|75
49.169|75
49.211|75
49.258|75
49.292|75
49.338|75
49.377|75
49.417|75
49.463|75
49.502|75
49.546|75
49.590|75
49.631|75
49.676|75
49.727|75
49.766|75
49.812|75
49.859|75
49.900|75
49.954|75
50.002|75
50.046|75
50.087|75
50.137|75
50.179|75
50.219|75
50.286|75
50.328|50
50.373|50
50.413|50
50.460|50
50.499|50
50.542|50
50.585|50
50.620|75
50.662|75
50.699|75
50.745|75
50.793|75
50.851|75
50.892|75
50.935|75
50.974|75
51.020|75
51.070|75
