3.777|-0.2403034;1.827658;-3.593515;-0.1961962;-0.2676554;0.9433154
3.822|-0.2690718;1.825311;-3.596652;-0.1496989;-0.3914303;0.9079406
3.857|-0.3048275;1.823832;-3.600834;-0.1514747;-0.3865422;0.9097374
3.899|-0.3040499;1.815947;-3.590749;-0.1496754;-0.4009272;0.9037954
3.943|-0.2690618;1.802094;-3.569891;-0.1359323;-0.4349282;0.8901393
3.977|-0.2877014;1.798467;-3.56562;-0.1354903;-0.4539694;0.8806499
4.028|-0.2699367;1.790333;-3.548978;-0.1117583;-0.5008928;0.8582518
4.069|-0.2819842;1.79088;-3.544982;-0.1204629;-0.4871851;0.8649458
4.113|-0.3194241;1.796398;-3.54674;-0.1432943;-0.4617108;0.8753657
4.161|-0.2757953;1.790784;-3.533187;-0.1177863;-0.4899045;0.863771
4.200|-0.2757953;1.790784;-3.533187;-0.1177863;-0.4899045;0.863771
4.240|-0.2757953;1.790784;-3.533187;-0.1177863;-0.4899045;0.863771
4.285|-0.2757953;1.790784;-3.533187;-0.1177863;-0.4899045;0.863771
4.349|-0.3378633;1.801595;-3.53558;-0.1175736;-0.4629309;0.8785475
4.395|-0.3208387;1.799339;-3.532256;-0.1035064;-0.4690138;0.8770852
4.443|-0.3040339;1.797751;-3.530838;-0.09428515;-0.489009;0.8671557
4.488|-0.289939;1.796158;-3.529381;-0.09021454;-0.5025805;0.8597996
4.531|-0.2866407;1.797347;-3.531433;-0.08083065;-0.5016034;0.8613086
4.575|-0.2866407;1.797347;-3.531433;-0.08083065;-0.5016034;0.8613086
4.611|-0.2866407;1.797347;-3.531433;-0.08083065;-0.5016034;0.8613086
4.655|-0.2866407;1.797347;-3.531433;-0.08083065;-0.5016034;0.8613086
4.696|-0.2866407;1.797347;-3.531433;-0.08083065;-0.5016034;0.8613086
4.731|-0.2968234;1.820509;-3.549943;-0.133014;-0.2153793;0.9674211
4.775|-0.2852198;1.823599;-3.553454;-0.1428327;-0.2174598;0.9655575
4.808|-0.2816266;1.826333;-3.558369;-0.120796;-0.2082279;0.9705865
4.858|-0.2908004;1.82994;-3.568105;-0.2438467;-0.1286703;0.9612363
4.903|-0.2857387;1.830444;-3.572253;-0.2610858;-0.1265825;0.956973
4.953|-0.2722391;1.830463;-3.572267;-0.2606781;-0.1609567;0.9519042
4.998|-0.2644415;1.832903;-3.573514;-0.3440237;-0.1395376;0.9285274
5.048|-0.2878664;1.838073;-3.591562;-0.5283237;-0.1100317;0.8418785
5.092|-0.27219;1.840239;-3.590433;-0.5193948;-0.1213934;0.8458608
5.147|-0.2784792;1.841732;-3.605154;-0.5150018;-0.1016554;0.8511204
5.200|-0.2925531;1.840954;-3.62382;-0.5447875;-0.0692042;0.8357015
5.245|-0.2376811;1.838073;-3.594949;-0.4840927;-0.1480756;0.8623855
5.299|-0.2515912;1.834043;-3.607842;-0.2419013;-0.3084857;0.9199513
5.345|-0.2697715;1.832515;-3.614959;-0.2138956;-0.3180186;0.9236255
5.400|-0.2521047;1.829861;-3.605994;-0.2229612;-0.3227503;0.9198341
5.451|-0.248395;1.828473;-3.601618;-0.221719;-0.3521224;0.9092988
5.493|-0.1943107;1.824863;-3.580313;-0.1845201;-0.3826585;0.9052601
5.543|-0.1943107;1.824863;-3.580313;-0.1845201;-0.3826585;0.9052601
5.596|-0.2442331;1.830289;-3.590507;-0.1399011;-0.1631882;0.9766091
5.640|-0.2438002;1.831693;-3.587601;-0.09754151;-0.07776063;0.9921816
5.688|-0.2115305;1.830806;-3.576531;-0.07168427;-0.1424762;0.9871898
5.735|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
5.787|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
5.832|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
5.875|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
5.927|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
5.971|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
6.019|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
6.069|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
6.117|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
6.163|-0.2009641;1.831014;-3.57194;-0.06470387;-0.1414642;0.9878131
6.207|-0.2745871;1.837397;-3.560063;-0.1013982;-0.1827567;0.9779121
6.257|-0.2227672;1.834559;-3.553998;-0.03352158;-0.1290692;0.9910581
6.310|-0.2193604;1.832837;-3.551974;-0.03622391;-0.1605134;0.986351
6.353|-0.2600229;1.831599;-3.550881;-0.07001188;-0.1087929;0.991593
6.401|-0.246298;1.825378;-3.544033;-0.06020042;-0.1188518;0.9910719
6.453|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.498|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.544|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.596|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.640|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.685|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.734|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.784|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.828|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.875|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.926|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
6.973|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.027|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.074|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.121|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.162|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.214|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.264|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.310|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.359|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.417|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.467|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.522|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.568|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.617|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.672|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.722|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.767|-0.2189085;1.818122;-3.533848;-0.05584956;-0.2617153;0.9635158
7.822|-0.3287845;1.661885;-3.374312;-0.1485738;-0.6185544;0.7715588
7.870|-0.3260489;1.683934;-3.389937;-0.1327111;-0.6341716;0.7617132
7.916|-0.2851392;1.700447;-3.404303;-0.1028542;-0.6484733;0.7542439
7.965|-0.3382471;1.734539;-3.429636;-0.07748056;-0.5274037;0.8460661
8.004|-0.3444318;1.755086;-3.450324;-0.07708079;-0.5437844;0.8356622
8.045|-0.3463245;1.772297;-3.471967;-0.07119442;-0.5294006;0.8453708
8.089|-0.3270774;1.785904;-3.493766;-0.048755;-0.5197529;0.8529232
8.126|-0.3782016;1.804734;-3.520634;-0.05842467;-0.5023581;0.8626812
8.171|-0.3782016;1.804734;-3.520634;-0.05842467;-0.5023581;0.8626812
8.213|-0.3782016;1.804734;-3.520634;-0.05842467;-0.5023581;0.8626812
8.275|-0.3782016;1.804734;-3.520634;-0.05842467;-0.5023581;0.8626812
8.318|-0.3261589;1.836703;-3.648386;-0.08851979;-0.2555524;0.962725
8.361|-0.3261589;1.836703;-3.648386;-0.08851979;-0.2555524;0.962725
8.403|-0.3261589;1.836703;-3.648386;-0.08851979;-0.2555524;0.962725
8.437|-0.3261589;1.836703;-3.648386;-0.08851979;-0.2555524;0.962725
8.480|-0.3890102;1.838213;-3.634924;-0.4049573;-0.1530739;0.9014174
8.515|-0.3890102;1.838213;-3.634924;-0.4049573;-0.1530739;0.9014174
8.560|-0.3850359;1.83763;-3.649608;-0.55475;-0.1125905;0.8243458
8.606|-0.3850359;1.83763;-3.649608;-0.55475;-0.1125905;0.8243458
8.642|-0.3850359;1.83763;-3.649608;-0.55475;-0.1125905;0.8243458
8.686|-0.3850359;1.83763;-3.649608;-0.55475;-0.1125905;0.8243458
8.720|-0.3567708;1.840708;-3.672775;-0.9233031;-0.06123425;0.3791369
8.769|-0.3247518;1.840707;-3.640224;-0.9871062;-0.06247546;0.1472947
8.814|-0.3309853;1.839505;-3.646563;-0.9957407;-0.08027783;0.04502073
8.848|-0.3276901;1.838306;-3.678881;-0.9971213;-0.06999757;0.02888579
8.892|-0.3195387;1.836287;-3.705714;-0.9983466;-0.05732238;-0.002310455
8.928|-0.3136467;1.834088;-3.653001;-0.9863364;-0.06490575;-0.1513591
8.973|-0.3019181;1.832626;-3.68398;-0.9465786;-0.001956334;-0.3224108
9.019|-0.2983106;1.830911;-3.659244;-0.9522095;-0.04092507;-0.3026534
9.056|-0.288685;1.830567;-3.671418;-0.9454275;-0.04179119;-0.3231341
9.101|-0.2708642;1.830669;-3.713142;-0.940055;-0.03341031;-0.3393268
9.150|-0.2771677;1.831482;-3.658592;-0.9542396;-0.06255218;-0.2923982
9.184|-0.2705942;1.832346;-3.661156;-0.9406622;-0.05006137;-0.3355992
9.229|-0.266928;1.832356;-3.652153;-0.9041503;-0.1254814;-0.4083492
9.270|-0.2619727;1.831734;-3.653025;-0.9051023;-0.132941;-0.40384
9.311|-0.2502435;1.830095;-3.675081;-0.8999245;-0.1100624;-0.4218927
9.360|-0.2556469;1.828087;-3.645679;-0.897016;-0.1289444;-0.4227256
9.398|-0.2418884;1.825586;-3.679764;-0.8951166;-0.1025695;-0.4338493
9.437|-0.2394268;1.823897;-3.682358;-0.8917096;-0.1049151;-0.4402556
9.482|-0.2463874;1.822842;-3.653133;-0.8952017;-0.1301551;-0.4262035
9.518|-0.2392728;1.82125;-3.674556;-0.8906423;-0.1080989;-0.4416494
9.567|-0.2495012;1.820801;-3.637437;-0.9180584;-0.07893675;-0.3884777
9.615|-0.2522371;1.820589;-3.622223;-0.915428;-0.08857383;-0.3926065
9.647|-0.2453507;1.821492;-3.646015;-0.9133022;-0.07178962;-0.4008669
9.693|-0.2372142;1.823237;-3.67274;-0.9085131;-0.05883418;-0.413659
9.731|-0.250517;1.825649;-3.625157;-0.9155349;-0.09227309;-0.3914801
9.775|-0.2345625;1.826441;-3.669526;-0.9087867;-0.0356878;-0.4157154
9.826|-0.2299866;1.826349;-3.675599;-0.8914273;0.0601107;-0.4491391
9.862|-0.2353952;1.825637;-3.648946;-0.8984043;0.04969151;-0.4363215
9.902|-0.2270077;1.824809;-3.670266;-0.8934658;0.05802472;-0.4453539
9.949|-0.2270077;1.824809;-3.670266;-0.8934658;0.05802472;-0.4453539
9.985|-0.2270077;1.824809;-3.670266;-0.8934658;0.05802472;-0.4453539
10.031|-0.2270077;1.824809;-3.670266;-0.8934658;0.05802472;-0.4453539
10.078|-0.1712899;1.831439;-3.645941;-0.9284691;-0.07650747;0.3634125
10.111|-0.2136456;1.829567;-3.595921;-0.8417006;-0.05911008;0.5366743
10.158|-0.1932636;1.827128;-3.558218;-0.6476029;-0.1207575;0.7523441
10.196|-0.2144382;1.829667;-3.592462;-0.4896463;-0.2026597;0.8480227
10.240|-0.1840498;1.825265;-3.563421;-0.3109719;-0.3146026;0.8968349
10.287|-0.1840498;1.825265;-3.563421;-0.3109719;-0.3146026;0.8968349
10.323|-0.1840498;1.825265;-3.563421;-0.3109719;-0.3146026;0.8968349
10.369|-0.1504266;1.819628;-3.545044;-0.1360577;-0.3896683;0.9108406
10.416|-0.167008;1.819076;-3.548537;-0.1480467;-0.3701392;0.9170845
10.451|-0.1392162;1.815738;-3.543103;-0.07569938;-0.3823783;0.9208927
10.497|-0.153412;1.814777;-3.547091;-0.08120652;-0.3928907;0.9159836
10.534|-0.1702866;1.813551;-3.548756;-0.08909988;-0.3674882;0.9257436
10.577|-0.1346512;1.809237;-3.548599;-0.1365862;-0.4461238;0.8844846
10.627|-0.1968019;1.813252;-3.551712;-0.1403258;-0.4256003;0.8939555
10.668|-0.199893;1.815104;-3.552211;-0.1381161;-0.4352765;0.889635
10.711|-0.1664047;1.813473;-3.553632;-0.1193559;-0.4791584;0.869566
10.755|-0.2329924;1.819889;-3.551438;-0.1191924;-0.4188194;0.9001967
10.795|-0.1795318;1.817147;-3.553134;-0.104629;-0.4811813;0.8703443
10.838|-0.21172;1.819049;-3.552177;-0.1045931;-0.4634978;0.8799009
10.893|-0.2388891;1.817977;-3.551831;-0.09500186;-0.4381336;0.8938665
10.927|-0.2692834;1.817244;-3.550659;-0.08295313;-0.4321937;0.8979391
10.973|-0.2953212;1.816063;-3.548762;-0.0884032;-0.4436258;0.8918365
11.022|-0.280886;1.815221;-3.547334;-0.0811143;-0.4647911;0.8816884
11.062|-0.3000299;1.816752;-3.546556;-0.08255965;-0.4517615;0.8883068
11.107|-0.3310515;1.819617;-3.548205;-0.08806354;-0.4583966;0.8843644
11.152|-0.3041092;1.824105;-3.549508;-0.05314433;-0.4721686;0.8798944
11.188|-0.34146;1.825282;-3.549726;-0.05655807;-0.4691675;0.8812773
11.230|-0.3723398;1.826053;-3.555972;-0.06210525;-0.4336821;0.8989139
11.277|-0.3377364;1.82642;-3.553655;-0.04172696;-0.4575696;0.8881902
11.311|-0.3999616;1.821804;-3.559105;-0.07689882;-0.4609697;0.8840599
11.359|-0.3999616;1.821804;-3.559105;-0.07689882;-0.4609697;0.8840599
11.395|-0.3999616;1.821804;-3.559105;-0.07689882;-0.4609697;0.8840599
11.450|-0.3999616;1.821804;-3.559105;-0.07689882;-0.4609697;0.8840599
11.498|-0.3745439;1.802294;-3.535594;-0.002853399;-0.5004904;0.8657297
11.538|-0.4215303;1.796639;-3.539463;-0.04344828;-0.4672072;0.8830646
11.582|-0.4321431;1.794334;-3.539695;-0.04006611;-0.4583529;0.8878639
11.629|-0.4318539;1.794213;-3.539649;-0.03383301;-0.4791477;0.8770754
11.667|-0.3987258;1.797353;-3.535667;-0.03908643;-0.4949778;0.8680122
11.710|-0.4250481;1.796756;-3.539073;-0.05130365;-0.481725;0.8748044
11.756|-0.4314858;1.798159;-3.540361;-0.07036369;-0.4788173;0.8750724
11.795|-0.4323859;1.800026;-3.541093;-0.07523195;-0.4764186;0.8759848
11.836|-0.4001599;1.802825;-3.537073;-0.05653828;-0.4898301;0.8699803
11.882|-0.4017412;1.804695;-3.538522;-0.06378502;-0.487213;0.8709329
11.918|-0.3914399;1.806241;-3.537363;-0.06080584;-0.4921296;0.8683798
11.965|-0.4094174;1.808237;-3.541554;-0.06673531;-0.4905137;0.8688573
12.006|-0.4094174;1.808237;-3.541554;-0.06673531;-0.4905137;0.8688573
12.060|-0.4094174;1.808237;-3.541554;-0.06673531;-0.4905137;0.8688573
12.106|-0.4094174;1.808237;-3.541554;-0.06673531;-0.4905137;0.8688573
12.154|-0.4094174;1.808237;-3.541554;-0.06673531;-0.4905137;0.8688573
12.219|-0.3545674;1.829895;-3.546415;-0.7734283;-0.09675583;0.6264326
12.267|-0.3859912;1.833537;-3.578128;-0.9037079;-0.01477261;0.4278823
12.307|-0.396542;1.834038;-3.6029;-0.9796636;-0.02215238;0.1993447
12.352|-0.3800559;1.831427;-3.603081;-0.9989655;-0.036071;-0.02741938
12.389|-0.373495;1.829311;-3.607189;-0.9781704;-0.07656137;-0.1931698
12.434|-0.362516;1.826742;-3.589236;-0.9481695;-0.1156099;-0.2959332
12.522|-0.349296;1.830029;-3.660605;-0.924886;-0.06809444;-0.3740722
12.567|-0.3452403;1.82853;-3.63515;-0.9316424;-0.08833404;-0.3524263
12.618|-0.322033;1.82864;-3.679761;-0.8924524;-0.04679098;-0.4486938
12.654|-0.3267008;1.825824;-3.644854;-0.8949813;-0.05907754;-0.4421465
12.700|-0.3164909;1.82392;-3.652296;-0.897081;-0.06296098;-0.4373237
12.749|-0.3143135;1.820084;-3.639107;-0.8415523;-0.1650759;-0.5143192
12.783|-0.2910471;1.818648;-3.68064;-0.8308563;-0.1549449;-0.534455
12.827|-0.3015894;1.816117;-3.647136;-0.8354969;-0.1835768;-0.517907
12.864|-0.2868993;1.81598;-3.669104;-0.8295422;-0.175485;-0.5301367
12.907|-0.2699753;1.816753;-3.694647;-0.8183826;-0.1639064;-0.5507754
12.954|-0.2728905;1.818474;-3.679336;-0.8741747;-0.1524799;-0.4610338
12.991|-0.262926;1.819806;-3.694548;-0.8691666;-0.1553807;-0.4694459
13.030|-0.2695754;1.820836;-3.674479;-0.8746313;-0.1661489;-0.4554156
13.072|-0.2767002;1.8211;-3.65419;-0.884463;-0.1775446;-0.4314944
13.107|-0.2661327;1.820412;-3.670786;-0.8681951;-0.1661335;-0.4675758
13.155|-0.2720022;1.819245;-3.652231;-0.8722918;-0.1769037;-0.4558562
13.193|-0.259753;1.816903;-3.678632;-0.8728555;-0.1537994;-0.463078
13.237|-0.2736219;1.81514;-3.640548;-0.8757905;-0.1831557;-0.4465652
13.280|-0.2560161;1.813628;-3.684773;-0.8724111;-0.1413566;-0.4678634
13.315|-0.267787;1.815452;-3.649922;-0.8722464;-0.1921669;-0.449701
13.363|-0.2695685;1.81854;-3.637172;-0.8780015;-0.1939658;-0.4375608
13.402|-0.2666412;1.820546;-3.637068;-0.8755927;-0.1978146;-0.440659
13.445|-0.2506852;1.820628;-3.680429;-0.880693;-0.1365165;-0.4535755
13.491|-0.2518568;1.821316;-3.671395;-0.8849123;-0.1386572;-0.4446205
13.526|-0.2499565;1.81989;-3.676053;-0.8802147;-0.1451945;-0.4518061
13.568|-0.2487966;1.818464;-3.678164;-0.8784267;-0.1364571;-0.4579528
13.618|-0.2553403;1.817007;-3.655157;-0.8774541;-0.1612629;-0.4517091
13.654|-0.2635271;1.814731;-3.625491;-0.8792909;-0.1942668;-0.4348199
13.703|-0.2570939;1.811792;-3.644805;-0.8766572;-0.174313;-0.4483937
13.751|-0.2509557;1.810469;-3.657718;-0.8688041;-0.1696961;-0.4651506
13.788|-0.2527542;1.809029;-3.645226;-0.8712266;-0.1741481;-0.4589327
13.834|-0.2498084;1.809408;-3.647711;-0.8894057;-0.1616619;-0.4275512
13.885|-0.2438961;1.81154;-3.660381;-0.8844146;-0.1589393;-0.438775
13.922|-0.2529893;1.81042;-3.614933;-0.8894348;-0.1852718;-0.417794
13.965|-0.242746;1.813267;-3.649575;-0.8884622;-0.1565853;-0.4313786
14.011|-0.2407745;1.813987;-3.652544;-0.8903514;-0.1532537;-0.4286647
14.046|-0.2388451;1.813961;-3.653284;-0.8910192;-0.1497371;-0.4285479
14.095|-0.2365337;1.813618;-3.655104;-0.8885635;-0.1585379;-0.4304561
14.132|-0.2470467;1.8117;-3.617832;-0.892565;-0.1938493;-0.4071075
14.182|-0.2310372;1.812181;-3.671644;-0.8897974;-0.1371137;-0.435244
14.254|-0.2375862;1.811136;-3.652179;-0.8865831;-0.1611428;-0.4335611
14.300|-0.2400144;1.810145;-3.644501;-0.8898867;-0.1714809;-0.4226929
14.342|-0.2340866;1.809301;-3.664282;-0.8866386;-0.1451876;-0.4390423
14.386|-0.2457264;1.807416;-3.627689;-0.8901805;-0.1854569;-0.4161454
14.435|-0.2294661;1.807448;-3.677639;-0.8819595;-0.1485518;-0.4472688
14.484|-0.229737;1.807522;-3.676423;-0.8825199;-0.1477486;-0.4464419
14.526|-0.2322485;1.807808;-3.668524;-0.8834324;-0.1520729;-0.4431868
14.574|-0.2320321;1.809143;-3.666425;-0.8844545;-0.169184;-0.434828
14.631|-0.2459911;1.812562;-3.622661;-0.897032;-0.1900653;-0.3990015
14.673|-0.2464312;1.81764;-3.615315;-0.8961976;-0.1943561;-0.3987718
14.718|-0.2381308;1.820797;-3.63093;-0.9053109;-0.1691862;-0.3895783
