4.885|-0.2202124;1.722162;-3.762091;-0.9044363;-0.02695212;-0.4257309
4.930|-0.2306833;1.722945;-3.730992;-0.9124307;-0.08009152;-0.4012869
4.982|-0.2314527;1.724038;-3.728301;-0.9030298;-0.08025082;-0.4220044
5.022|-0.2345255;1.724967;-3.721614;-0.9062031;-0.09353577;-0.412355
5.066|-0.2363389;1.725781;-3.717734;-0.8995254;-0.09410096;-0.4266044
5.117|-0.2364449;1.726327;-3.718819;-0.8958917;-0.09935738;-0.4330159
5.165|-0.2368486;1.726015;-3.717972;-0.8923812;-0.09779792;-0.4405399
5.221|-0.2345366;1.725412;-3.723504;-0.8955928;-0.09671871;-0.4342062
5.275|-0.2359157;1.724447;-3.719107;-0.8943775;-0.101473;-0.4356404
5.343|-0.2326084;1.723593;-3.728971;-0.9015006;-0.0964807;-0.4218584
5.400|-0.2245252;1.723232;-3.751076;-0.9105565;-0.08344212;-0.4048649
5.459|-0.2340611;1.723473;-3.716687;-0.8954872;-0.08364999;-0.4371435
5.505|-0.2291373;1.723729;-3.727422;-0.9221128;-0.07912277;-0.3787115
5.561|-0.2272252;1.724429;-3.729347;-0.9960598;-0.03570208;-0.08109203
5.606|-0.2301581;1.724212;-3.716952;-0.9994298;-0.02045695;0.02662514
5.653|-0.2266879;1.723588;-3.730312;-0.9995461;-0.006924328;0.02915811
5.696|-0.2239292;1.723289;-3.745245;-0.9991274;-0.0110395;0.03989619
5.742|-0.2261299;1.723357;-3.724109;-0.9998401;-0.008629362;0.01553282
5.789|-0.2283361;1.723825;-3.683706;-0.9970338;-0.05323609;-0.05546707
5.832|-0.2268899;1.724154;-3.709347;-0.9745624;-0.02805537;-0.2223018
5.884|-0.2273767;1.725276;-3.728884;-0.9763156;-0.005288745;-0.2162168
5.928|-0.2298342;1.725419;-3.72643;-0.9739866;-0.009502689;-0.2263739
5.976|-0.2346356;1.724894;-3.724452;-0.9777464;-0.02440138;-0.2083024
6.019|-0.2395732;1.720241;-3.688074;-0.9697905;-0.01370882;-0.2435063
6.063|-0.2443643;1.717954;-3.673689;-0.9722472;-0.01198502;-0.2335839
6.111|-0.2490061;1.718927;-3.693712;-0.9743423;-0.005806304;-0.2249491
6.153|-0.2564748;1.717928;-3.709197;-0.8591711;-0.06950916;-0.5069211
6.199|-0.2585994;1.721068;-3.748465;-0.8856377;-0.05490445;-0.4611059
6.250|-0.2618256;1.721301;-3.761919;-0.8974445;-0.03241889;-0.4399098
6.294|-0.266004;1.719769;-3.754718;-0.8976622;-0.05086049;-0.4377079
6.342|-0.2635758;1.72163;-3.786006;-0.9064044;-0.04866749;-0.4195583
6.395|-0.2704197;1.720469;-3.763522;-0.9083751;-0.07411097;-0.4115277
6.447|-0.2775899;1.719074;-3.740332;-0.8992878;0.01718051;-0.4370047
6.487|-0.2804544;1.718592;-3.740727;-0.895753;0.05112877;-0.4415658
6.541|-0.2736051;1.721419;-3.769706;-0.9051406;0.0548805;-0.421531
6.603|-0.2717593;1.720915;-3.774337;-0.9104216;0.05393562;-0.4101379
6.665|-0.2578249;1.723301;-3.806182;-0.9173815;0.06206857;-0.3931064
6.713|-0.258769;1.7227;-3.786511;-0.9157379;0.0560382;-0.3978446
6.777|-0.2513668;1.725004;-3.785151;-0.9152479;0.04507459;-0.4003338
6.832|-0.2480368;1.725912;-3.775949;-0.9117525;0.03548523;-0.409173
6.884|-0.2474037;1.725422;-3.763363;-0.909984;0.04265312;-0.4124236
6.934|-0.2417899;1.725643;-3.763571;-0.9087282;0.04616295;-0.4148064
6.988|-0.2404873;1.725095;-3.753604;-0.9086975;0.05076601;-0.414329
7.036|-0.2413624;1.724302;-3.73933;-0.9074597;0.05324727;-0.4167368
7.084|-0.2315537;1.725232;-3.75183;-0.9083776;0.05430808;-0.4145968
7.126|-0.2299598;1.725073;-3.746681;-0.9098775;0.05598412;-0.4110495
7.172|-0.2267283;1.725263;-3.745709;-0.9087416;0.05255615;-0.4140169
7.219|-0.22661;1.725132;-3.738439;-0.9067891;0.04593141;-0.4190405
7.265|-0.2242848;1.725225;-3.735811;-0.9042614;0.04911592;-0.4241097
7.312|-0.2155987;1.72657;-3.749522;-0.9048759;0.05737565;-0.4217851
7.370|-0.2204983;1.724468;-3.731027;-0.8176794;-0.1101628;-0.5650079
7.420|-0.2250448;1.723153;-3.714316;-0.8153111;-0.1052001;-0.5693741
7.465|-0.2127494;1.723621;-3.730348;-0.8242298;-0.1038503;-0.556621
7.517|-0.2160859;1.722095;-3.719885;-0.8225096;-0.1121251;-0.5575681
7.563|-0.2127595;1.722043;-3.726125;-0.8314254;-0.1025429;-0.5460699
7.611|-0.2097702;1.722044;-3.731279;-0.8723726;-0.08975673;-0.4805003
7.653|-0.2121527;1.721595;-3.726516;-0.8755155;-0.09408957;-0.473925
7.702|-0.224578;1.719735;-3.703539;-0.8619104;-0.107244;-0.4955811
7.751|-0.19679;1.722978;-3.750927;-0.862372;-0.1475288;-0.4842992
7.799|-0.19679;1.722978;-3.750927;-0.862372;-0.1475288;-0.4842992
7.855|-0.229595;1.719672;-3.689591;-0.8861939;0.05138432;-0.4604441
7.921|-0.2239419;1.72211;-3.697158;-0.891457;0.04834354;-0.4504978
7.983|-0.2144486;1.724923;-3.715666;-0.8990724;0.05937785;-0.4337361
8.052|-0.2121816;1.726427;-3.724969;-0.8983476;0.0721719;-0.4332895
8.113|-0.2142919;1.727115;-3.723933;-0.8990572;0.0753959;-0.4312685
8.163|-0.2143297;1.727529;-3.726553;-0.8958672;0.0743853;-0.4380202
8.217|-0.2202881;1.72745;-3.7169;-0.8968725;0.07654317;-0.4355811
8.257|-0.2162245;1.728258;-3.726921;-0.8999081;0.09199874;-0.4262339
8.307|-0.2137575;1.72919;-3.734777;-0.9008742;0.09363813;-0.4238409
8.380|-0.2158722;1.729599;-3.73396;-0.8992286;0.09189224;-0.4276874
8.432|-0.2207566;1.729116;-3.725631;-0.9000396;0.08639602;-0.4271535
8.477|-0.2253259;1.728568;-3.718296;-0.8981611;0.08428051;-0.4314781
8.531|-0.2215744;1.728724;-3.72824;-0.9034108;0.09775452;-0.417459
8.583|-0.2181286;1.7285;-3.737924;-0.9033539;0.0964038;-0.4178877
8.628|-0.2252923;1.727277;-3.72205;-0.897494;0.05449876;-0.4376222
8.678|-0.223096;1.725984;-3.728392;-0.8384823;-0.102744;-0.5351421
8.720|-0.2174382;1.725833;-3.741225;-0.8382722;-0.09695406;-0.5365394
8.773|-0.2223404;1.724424;-3.732969;-0.8393917;-0.1028925;-0.5336777
8.820|-0.2238991;1.72365;-3.73059;-0.838705;-0.09127562;-0.5368526
8.867|-0.2265281;1.723015;-3.726969;-0.8370681;-0.1010484;-0.5376617
8.919|-0.2098211;1.72455;-3.764329;-0.8910609;-0.08769428;-0.4453163
8.972|-0.2296256;1.722955;-3.72313;-0.8780697;-0.100076;-0.4679337
9.019|-0.2292035;1.722921;-3.7225;-0.8782133;-0.1158368;-0.4640068
9.063|-0.2245594;1.72322;-3.731977;-0.8843074;-0.1060728;-0.4546795
9.112|-0.2176506;1.723553;-3.744556;-0.883556;-0.1074886;-0.4558114
9.169|-0.2211875;1.723725;-3.736077;-0.874718;-0.1445026;-0.462555
9.232|-0.2323664;1.72389;-3.709545;-0.7924287;-0.2465308;-0.5578983
9.283|-0.2160387;1.723727;-3.738273;-0.8481403;-0.1419228;-0.5103847
9.344|-0.2162757;1.722643;-3.747024;-0.8356283;-0.1759776;-0.5203118
9.422|-0.2155709;1.723212;-3.74664;-0.8412163;-0.1532797;-0.5184882
9.476|-0.21342;1.723754;-3.751106;-0.8402711;-0.1418968;-0.5232622
9.527|-0.2241535;1.723383;-3.726483;-0.8293456;-0.1593898;-0.5354883
9.578|-0.2295048;1.722577;-3.714498;-0.8296105;-0.1367933;-0.5413145
9.623|-0.231506;1.721705;-3.710444;-0.8274977;-0.1413682;-0.5433599
9.669|-0.2253648;1.721097;-3.729064;-0.8328872;-0.1359936;-0.536463
9.718|-0.2126721;1.720748;-3.769398;-0.8513216;-0.1209893;-0.5104855
9.761|-0.2254904;1.720005;-3.739906;-0.854901;-0.11855;-0.5050354
9.811|-0.224252;1.719685;-3.750237;-0.8549338;-0.1133813;-0.5061716
9.859|-0.2234275;1.71919;-3.755945;-0.8531966;-0.1163359;-0.5084408
9.909|-0.2261671;1.718757;-3.753452;-0.8549388;-0.1181912;-0.5050763
9.954|-0.2228;1.718489;-3.765641;-0.862926;-0.1073113;-0.4937994
10.006|-0.2306003;1.718834;-3.748859;-0.8600258;-0.1244409;-0.4948269
10.059|-0.2291399;1.71927;-3.756366;-0.8624057;-0.1263291;-0.490186
10.103|-0.2250561;1.719472;-3.769123;-0.8605328;-0.1178784;-0.4955622
10.154|-0.2229101;1.719761;-3.775279;-0.8631068;-0.1126536;-0.4922744
10.208|-0.2271141;1.720546;-3.764708;-0.8827729;-0.1093927;-0.4568733
10.259|-0.2268687;1.721001;-3.763969;-0.8851735;-0.1143402;-0.4509653
10.300|-0.2250431;1.72103;-3.766914;-0.8852648;-0.1118411;-0.4514169
10.348|-0.2265067;1.721683;-3.760958;-0.8822362;-0.115923;-0.4562813
10.403|-0.221422;1.721598;-3.769576;-0.8861312;-0.1074266;-0.4507747
10.477|-0.2283885;1.722995;-3.749872;-0.8832095;-0.1220766;-0.4527906
10.535|-0.2197427;1.722678;-3.766878;-0.8877121;-0.1147062;-0.4458692
10.596|-0.2159489;1.72281;-3.771371;-0.8882628;-0.1150741;-0.4446639
10.653|-0.2210833;1.724182;-3.756267;-0.8809491;-0.114475;-0.4591469
10.698|-0.2099802;1.722986;-3.777345;-0.8874958;-0.1211556;-0.4445932
10.750|-0.2090589;1.723627;-3.776655;-0.8908467;-0.1131038;-0.4399844
10.802|-0.2039346;1.723594;-3.786749;-0.9057163;-0.1001069;-0.4118646
10.851|-0.2051137;1.723621;-3.785096;-0.9091257;-0.103418;-0.4034521
10.899|-0.210644;1.723617;-3.771274;-0.9050716;-0.1114786;-0.4103751
10.953|-0.2193959;1.723397;-3.74976;-0.9026727;-0.1095348;-0.4161321
11.004|-0.2165568;1.722749;-3.759104;-0.9036085;-0.1146089;-0.4127152
11.052|-0.2284259;1.724256;-3.728389;-0.8918577;-0.1274566;-0.4339548
11.098|-0.2214382;1.723079;-3.75228;-0.8949587;-0.1170878;-0.4304753
11.146|-0.2232164;1.722677;-3.749088;-0.8922774;-0.1223875;-0.4345641
11.195|-0.2186341;1.721768;-3.767336;-0.8933301;-0.1218294;-0.4325342
11.241|-0.21618;1.721665;-3.778691;-0.9283554;-0.2558936;-0.2695284
11.283|-0.21618;1.721665;-3.778691;-0.9283554;-0.2558936;-0.2695284
11.334|-0.2276635;1.722643;-3.74233;-0.9510416;-0.2978753;0.08223046
11.383|-0.235261;1.723333;-3.704899;-0.9794785;-0.1932886;0.0570193
11.447|-0.2347418;1.723006;-3.700392;-0.9773506;-0.1999938;0.06897311
11.505|-0.2342855;1.721997;-3.719445;-0.9828029;-0.1621848;0.08820204
11.556|-0.2348017;1.722532;-3.717438;-0.9799363;-0.1767235;0.09204344
11.610|-0.2347536;1.72289;-3.721517;-0.9786299;-0.178153;0.1026579
11.671|-0.2345784;1.724928;-3.703366;-0.9904789;-0.09591926;0.0985965
11.736|-0.2329075;1.723372;-3.732872;-0.9903666;-0.06439036;0.1224645
11.798|-0.2324747;1.723119;-3.743554;-0.9894962;-0.06143913;0.1307442
11.854|-0.2322513;1.724467;-3.696396;-0.9251484;-0.3318546;0.1842829
11.919|-0.2310365;1.72116;-3.692363;-0.8879864;-0.4148172;0.1984598
11.968|-0.2299088;1.718314;-3.68789;-0.8643527;-0.4582108;0.2071555
12.016|-0.2291752;1.716315;-3.684013;-0.8806801;-0.431209;0.196063
12.060|-0.228999;1.714902;-3.680229;-0.879263;-0.430267;0.2043237
12.110|-0.2292124;1.71386;-3.677332;-0.870242;-0.3977677;0.2906074
12.160|-0.2385401;1.709768;-3.706596;-0.7836415;-0.3230648;0.5305786
12.206|-0.2303993;1.712346;-3.673209;-0.8411863;-0.3262804;0.4311896
12.260|-0.2467802;1.70766;-3.72912;-0.791483;-0.2656641;0.5504072
12.307|-0.2324335;1.7126;-3.67409;-0.8341035;-0.3174918;0.4510498
12.358|-0.2390052;1.712506;-3.697688;-0.9385966;-0.2501655;0.2375678
12.397|-0.2392151;1.713773;-3.697748;-0.9838231;-0.1769986;0.02720096
12.457|-0.2390641;1.7156;-3.685706;-0.9872106;-0.154344;0.03977334
12.514|-0.2394269;1.716538;-3.68867;-0.9883176;-0.1395984;0.06112231
12.564|-0.2439055;1.714288;-3.714471;-0.9256485;-0.1643943;-0.3407837
12.616|-0.2448944;1.713878;-3.723552;-0.8250673;-0.2059691;-0.5261266
12.663|-0.2441531;1.713803;-3.7354;-0.8622495;-0.1907812;-0.4691593
12.719|-0.2478408;1.714715;-3.728276;-0.873569;-0.1820905;-0.451317
12.774|-0.2540067;1.714345;-3.720175;-0.8704093;-0.1818317;-0.4574868
12.826|-0.2538052;1.711812;-3.735197;-0.7955638;-0.2955205;-0.5288956
12.878|-0.2599696;1.710269;-3.730107;-0.7924657;-0.2876685;-0.5377964
12.927|-0.2453885;1.709051;-3.772495;-0.8127682;-0.2717145;-0.5153186
12.990|-0.2527541;1.708099;-3.761024;-0.8085923;-0.2686817;-0.5234276
13.052|-0.2542447;1.70713;-3.762161;-0.8094486;-0.2850947;-0.5133216
13.116|-0.2375898;1.706265;-3.796928;-0.8154088;-0.2866066;-0.5029301
13.206|-0.2651027;1.706109;-3.741783;-0.8080881;-0.2740731;-0.5214115
13.261|-0.2438246;1.704829;-3.781702;-0.8204661;-0.2586866;-0.5098005
13.310|-0.2467422;1.704603;-3.776164;-0.8221216;-0.2544189;-0.5092759
13.357|-0.2458744;1.704988;-3.777631;-0.8330914;-0.2481392;-0.4943241
13.409|-0.2521152;1.705848;-3.766471;-0.8278557;-0.2494551;-0.5024107
13.451|-0.2437541;1.705658;-3.780652;-0.8329478;-0.2468689;-0.4952233
13.510|-0.2435691;1.705904;-3.779434;-0.8341318;-0.2460941;-0.4936062
13.564|-0.2412428;1.706297;-3.781375;-0.8334749;-0.2426403;-0.496423
13.617|-0.2334962;1.706628;-3.793716;-0.8381328;-0.2462713;-0.4866859
13.667|-0.2541454;1.708994;-3.753476;-0.8292577;-0.2575911;-0.4959354
13.719|-0.2385982;1.709634;-3.779702;-0.8104179;-0.350955;-0.4690754
13.768|-0.2385982;1.709634;-3.779702;-0.8104179;-0.350955;-0.4690754
13.822|-0.222266;1.710875;-3.8085;-0.7679925;-0.4746462;-0.4299971
13.869|-0.2546698;1.71474;-3.750432;-0.7841359;-0.3971664;-0.4768433
13.920|-0.249291;1.714929;-3.761211;-0.7873818;-0.3737437;-0.4902214
13.965|-0.2484258;1.715153;-3.763935;-0.7940465;-0.3577147;-0.491429
14.018|-0.2324903;1.713116;-3.79476;-0.8099284;-0.3731138;-0.4525318
14.069|-0.2487942;1.714217;-3.765213;-0.7950222;-0.3687004;-0.4816549
14.120|-0.2540564;1.713932;-3.753999;-0.7926865;-0.3565389;-0.494478
14.165|-0.2339139;1.711982;-3.794362;-0.8382632;-0.3138303;-0.4458718
14.222|-0.2385469;1.71201;-3.786217;-0.8366597;-0.3103972;-0.4512507
14.286|-0.261986;1.711963;-3.740193;-0.8279095;-0.3094258;-0.4677604
14.352|-0.2689635;1.711371;-3.723816;-0.8241393;-0.2982046;-0.4814971
14.418|-0.2681198;1.710524;-3.721823;-0.8255666;-0.2915797;-0.4831207
14.481|-0.266384;1.709747;-3.720304;-0.8205603;-0.3014382;-0.4855889
14.534|-0.2669107;1.709334;-3.714875;-0.8167388;-0.304339;-0.4901804
14.579|-0.2620251;1.709843;-3.723272;-0.830347;-0.2907916;-0.4753371
14.635|-0.2509565;1.711003;-3.746929;-0.8250566;-0.3396517;-0.4515546
14.688|-0.2646919;1.708788;-3.715973;-0.8561081;-0.263705;-0.4444299
14.736|-0.2591306;1.710032;-3.728397;-0.8642189;-0.2843643;-0.4150136
14.789|-0.2616387;1.710662;-3.722524;-0.8529923;-0.2972872;-0.4289585
14.834|-0.2426646;1.711768;-3.761511;-0.8756269;-0.2839042;-0.3907274
14.891|-0.2548639;1.711623;-3.733859;-0.8642004;-0.2823438;-0.4164545
14.957|-0.2378333;1.711952;-3.766415;-0.876819;-0.2722427;-0.3962884
15.010|-0.2533599;1.712227;-3.73427;-0.8662838;-0.2746021;-0.4172821
15.071|-0.2566939;1.712318;-3.724055;-0.8506779;-0.3153398;-0.4205692
15.136|-0.2476308;1.712337;-3.739526;-0.8774583;-0.2825477;-0.3875758
15.191|-0.2309009;1.711454;-3.772559;-0.8908652;-0.2819982;-0.3560967
15.253|-0.2480194;1.711874;-3.72716;-0.8719182;-0.2558355;-0.4174908
15.316|-0.2515766;1.712029;-3.704216;-0.9137495;-0.2922755;-0.2821837
15.379|-0.2465893;1.71152;-3.716955;-0.9566887;-0.2535941;0.1428682
15.436|-0.2460946;1.71056;-3.665209;-0.8550377;-0.309385;0.4161285
15.524|-0.2320589;1.705932;-3.636719;-0.5891734;-0.3418376;0.7321162
15.601|-0.2310197;1.707304;-3.64911;-0.6435129;-0.3274308;0.6918442
15.681|-0.2075516;1.70576;-3.6198;-0.6815984;-0.3283114;0.6539155
15.757|-0.2272652;1.707654;-3.645991;-0.6431781;-0.3399519;0.6861002
15.824|-0.2147361;1.707503;-3.629897;-0.7888741;-0.2924522;0.5404899
15.897|-0.2106953;1.708684;-3.622008;-0.801324;-0.275668;0.5309253
15.964|-0.2167512;1.710866;-3.62752;-0.8247976;-0.2993509;0.4796597
16.023|-0.2357858;1.711818;-3.657871;-0.9646348;-0.1988417;0.1729806
16.086|-0.2361764;1.71154;-3.657727;-0.9650816;-0.1590247;0.2081336
16.149|-0.2366812;1.712055;-3.65535;-0.9660336;-0.1529477;0.2082218
16.218|-0.2349054;1.712463;-3.643919;-0.9649301;-0.1847479;0.1864416
16.277|-0.2354037;1.713356;-3.648586;-0.9869965;-0.1065718;0.1202392
16.328|-0.2358598;1.713762;-3.653484;-0.9860312;-0.1213324;0.1140398
16.377|-0.2389868;1.713853;-3.665145;-0.9878436;-0.1026794;0.1165825
16.421|-0.2395344;1.713712;-3.664602;-0.9895829;-0.1002971;0.1032213
16.469|-0.2390915;1.713995;-3.664584;-0.9900323;-0.09972193;0.09932253
16.525|-0.2420738;1.713412;-3.689936;-0.9909207;-0.08223438;0.1062831
16.576|-0.241047;1.712833;-3.676219;-0.9883605;-0.1085068;0.1065648
16.635|-0.241047;1.712833;-3.676219;-0.9883605;-0.1085068;0.1065648
16.689|-0.241047;1.712833;-3.676219;-0.9883605;-0.1085068;0.1065648
16.743|-0.241047;1.712833;-3.676219;-0.9883605;-0.1085068;0.1065648
16.804|-0.241047;1.712833;-3.676219;-0.9883605;-0.1085068;0.1065648
16.868|-0.2340131;1.718002;-3.660672;-0.9477944;-0.2892008;-0.1342859
16.923|-0.2345743;1.720628;-3.663352;-0.9707121;-0.1983537;-0.1354661
16.989|-0.235763;1.722583;-3.675729;-0.9826595;-0.1435153;-0.1173697
17.050|-0.2361614;1.723228;-3.730275;-0.991659;-0.09627756;-0.08553629
17.101|-0.2382623;1.723022;-3.712995;-0.9917277;-0.089166;-0.09229901
17.157|-0.2396329;1.72225;-3.712724;-0.9918284;-0.08451923;-0.09546136
17.209|-0.239757;1.721059;-3.731859;-0.9928163;-0.05951502;0.1036513
17.259|-0.2412457;1.720051;-3.739719;-0.9902465;-0.01349819;0.1386562
17.306|-0.240892;1.72209;-3.711062;-0.9933661;-0.05203212;0.1024042
17.360|-0.2408046;1.721573;-3.73072;-0.9925346;-0.0278006;0.1186442
17.409|-0.2414883;1.722445;-3.72204;-0.9930128;-0.04354091;0.1096116
17.460|-0.2408366;1.720921;-3.747967;-0.9899724;-0.02503626;0.1389867
17.517|-0.241226;1.721213;-3.735166;-0.9925729;-0.04140715;0.1143162
17.565|-0.2411474;1.721375;-3.717795;-0.9943535;-0.05064915;0.09313062
